time,latitude,longitude,mag,net,place
2018-01-15T10:09:45.358Z,52.3686,-175.6077,2.8,ak,"90km NE of Adak, Alaska"
2018-01-15T10:06:57.460Z,37.6415,-118.8988333,0.55,nc,"7km E of Mammoth Lakes, CA"
2018-01-15T10:05:30.681Z,38.472,-118.3501,0.1,nn,"24km ESE of Hawthorne, Nevada"
2018-01-15T10:04:17.230Z,37.5095,-113.926,1.65,uu,"19km WSW of Enterprise, Utah"
2018-01-15T09:58:54.258Z,60.439,-141.1735,1.8,ak,"81km ENE of Cape Yakataga, Alaska"
2018-01-15T09:56:51.750Z,37.3288333,-97.7811667,1.6,ismpkansas,"14km WSW of Conway Springs, Kansas"
2018-01-15T09:56:27.877Z,62.9092,-151.324,1.5,ak,"90km NW of Talkeetna, Alaska"
2018-01-15T09:55:09.860Z,38.5588333,-112.2545,1.73,uu,"14km SW of Monroe, Utah"
2018-01-15T09:52:07.810Z,37.3851667,-121.7396667,0.93,nc,"8km ENE of Alum Rock, CA"
2018-01-15T09:50:37.265Z,61.3063,-146.9027,1.4,ak,"35km WNW of Valdez, Alaska"
2018-01-15T09:49:15.504Z,64.9277,-150.8742,0.6,ak,"13km SW of Manley Hot Springs, Alaska"
2018-01-15T09:39:31.818Z,51.396,-178.2296,2.2,ak,"54km S of Tanaga Volcano, Alaska"
2018-01-15T09:35:25.210Z,33.52,-116.5108333,0.17,ci,"16km ESE of Anza, CA"
2018-01-15T09:31:01.917Z,63.9035,-148.7233,1.1,ak,"13km ENE of Healy, Alaska"
2018-01-15T09:29:39.719Z,63.3537,-151.0163,1.2,ak,"103km W of Cantwell, Alaska"
2018-01-15T09:18:33.015Z,64.8062,-149.1802,1.5,ak,"25km N of North Nenana, Alaska"
2018-01-15T09:18:02.630Z,34.2803333,-118.9523333,1.85,ci,"6km W of Moorpark, CA"
2018-01-15T09:17:40.387Z,52.2555,-173.9928,0.9,ak,"15km ENE of Atka, Alaska"
2018-01-15T09:15:21.300Z,53.9393,-166.6147,1.3,ak,"7km NW of Dutch Harbor, Alaska"
2018-01-15T09:14:03.280Z,33.4906667,-116.7865,0.33,ci,"9km NE of Aguanga, CA"
2018-01-15T09:13:10.310Z,33.8675,-117.7218333,0.82,ci,"9km ESE of Yorba Linda, CA"
2018-01-15T09:12:23.074Z,59.7722,-153.0479,2.5,ak,"68km W of Anchor Point, Alaska"
2018-01-15T09:11:56.900Z,33.8678333,-117.7188333,1.13,ci,"9km ESE of Yorba Linda, CA"
2018-01-15T09:11:17.220Z,33.8663333,-117.7233333,1.11,ci,"9km ESE of Yorba Linda, CA"
2018-01-15T09:08:19.017Z,39.3836,-119.7491,0.3,nn,"11km NW of Virginia City, Nevada"
2018-01-15T09:06:01.980Z,36.9848333,-121.6461667,1.6,nc,"7km WSW of Gilroy, CA"
2018-01-15T09:05:58.630Z,46.5586,129.6393,4.5,us,"27km NNE of Yilan, China"
2018-01-15T08:57:18.042Z,39.1201,-119.0579,1.2,nn,"17km NNE of Yerington, Nevada"
2018-01-15T08:57:04.695Z,35.9066,-116.7906,0,nn,"57km ENE of Searles Valley, California"
2018-01-15T08:50:05.860Z,37.5478333,-118.8043333,0.64,nc,"11km W of Toms Place, CA"
2018-01-15T08:48:17.894Z,39.3783,-119.7606,-0.1,nn,"12km NW of Virginia City, Nevada"
2018-01-15T08:47:44.950Z,38.8321648,-122.7409973,1.19,nc,"2km NW of Cobb, CA"
2018-01-15T08:43:12.080Z,18.366,-64.6283,3.1,pr,"23km N of Road Town, British Virgin Islands"
2018-01-15T08:37:58.980Z,37.5676667,-118.8318333,0.39,nc,"13km W of Toms Place, CA"
2018-01-15T08:37:48.660Z,46.9058333,-112.5181667,1.2,mb,"13km ESE of Lincoln, Montana"
2018-01-15T08:37:15.700Z,-3.1312,141.9103,4.5,us,"48km W of Aitape, Papua New Guinea"
2018-01-15T08:31:40.566Z,62.1972,-150.7481,1.2,ak,"36km WSW of Talkeetna, Alaska"
2018-01-15T08:31:38.170Z,63.5449,-152.1487,0.7,ak,"160km W of Cantwell, Alaska"
2018-01-15T08:25:46.800Z,36.7825,-121.1896667,1.94,nc,"12km E of Tres Pinos, CA"
2018-01-15T08:18:23.920Z,-15.7065,-178.9742,5.2,us,"178km SSW of Sigave, Wallis and Futuna"
2018-01-15T08:17:00.700Z,38.8106651,-122.7886658,0.84,nc,"5km NW of The Geysers, CA"
2018-01-15T08:15:21.610Z,37.958,-122.0688333,1.4,nc,"1km NNW of Pleasant Hill, CA"
2018-01-15T08:14:56.057Z,53.3286,-166.0797,1.8,ak,"67km SSE of Unalaska, Alaska"
2018-01-15T08:14:18.220Z,38.81,-122.7888333,2.59,nc,"5km NW of The Geysers, CA"
2018-01-15T08:09:40.131Z,39.3851,-119.747,0.5,nn,"11km NW of Virginia City, Nevada"
2018-01-15T08:07:02.360Z,37.5413333,-118.8318333,1.45,nc,"14km W of Toms Place, CA"
2018-01-15T08:04:19.440Z,55.4564,-159.7127,2.8,us,"51km ENE of Sand Point, Alaska"
2018-01-15T08:02:00.770Z,-3.0224,141.9024,4.6,us,"51km WNW of Aitape, Papua New Guinea"
2018-01-15T08:00:54.200Z,33.5076667,-116.5498333,0.52,ci,"13km ESE of Anza, CA"
2018-01-15T07:59:41.153Z,60.0199,-153.3242,2,ak,"61km SSW of Redoubt Volcano, Alaska"
2018-01-15T07:59:37.312Z,61.2042,-139.8618,1.3,ak,"136km WNW of Haines Junction, Canada"
2018-01-15T07:58:47.657Z,64.1289,-148.3119,2.2,ak,"44km NE of Healy, Alaska"
2018-01-15T07:44:03.150Z,54.6118,-161.2281,3.5,us,"93km SSW of Sand Point, Alaska"
2018-01-15T07:41:33.009Z,62.4153,-151.7762,1.9,ak,"86km W of Talkeetna, Alaska"
2018-01-15T07:39:45.860Z,47.5911667,-113.9833333,-0.36,mb,"10km E of Pablo, Montana"
2018-01-15T07:28:50.622Z,60.5894,-142.6984,1.9,ak,"60km NNW of Cape Yakataga, Alaska"
2018-01-15T07:26:04.050Z,37.5113333,-118.8293333,0.73,nc,"14km WSW of Toms Place, CA"
2018-01-15T07:10:22.840Z,18.0491,-65.3966,3.27,pr,"25km SSE of Esperanza, Puerto Rico"
2018-01-15T07:03:16.820Z,-49.8895,111.0465,4.4,us,Southeast Indian Ridge
2018-01-15T07:02:29.360Z,38.7898331,-122.762001,0.88,nc,"2km NNW of The Geysers, CA"
2018-01-15T07:02:14.859Z,51.3619,-177.107,1.9,ak,"65km SSW of Adak, Alaska"
2018-01-15T07:00:54.520Z,38.822834,-122.857666,0.4,nc,"10km WNW of The Geysers, CA"
2018-01-15T06:58:20.910Z,37.5521667,-118.8258333,0.52,nc,"13km W of Toms Place, CA"
2018-01-15T06:58:20.011Z,64.9112,-149.0518,0.3,ak,"37km N of North Nenana, Alaska"
2018-01-15T06:57:55.110Z,44.4496667,-114.3593333,2.18,mb,"11km WSW of Challis, Idaho"
2018-01-15T06:57:31.330Z,38.7753334,-122.7245026,1.19,nc,"3km E of The Geysers, CA"
2018-01-15T06:54:22.739Z,56.8936,-158.5818,2.3,ak,"71km N of Chignik Lake, Alaska"
2018-01-15T06:53:09.296Z,56.9924,-158.6398,2.6,ak,"82km N of Chignik Lake, Alaska"
2018-01-15T06:51:22.729Z,62.1454,-145.576,0.9,ak,"4km NNW of Glennallen, Alaska"
2018-01-15T06:43:16.600Z,51.7631,-171.3017,3.2,us,"80km S of Amukta Island, Alaska"
2018-01-15T06:33:11.910Z,33.233,-116.774,0.63,ci,"1km SW of Lake Henshaw, CA"
2018-01-15T06:32:34.020Z,38.8256683,-122.855835,0.81,nc,"10km WNW of The Geysers, CA"
2018-01-15T06:32:15.960Z,38.8233333,-122.8545,1.7,nc,"10km WNW of The Geysers, CA"
2018-01-15T06:31:50.920Z,0.4389,123.6688,5.3,us,"35km W of Molibagu, Indonesia"
2018-01-15T06:28:59.570Z,38.8058319,-122.8119965,0.73,nc,"6km WNW of The Geysers, CA"
2018-01-15T06:28:50.080Z,38.8045,-122.8098333,1.43,nc,"6km WNW of The Geysers, CA"
2018-01-15T06:20:51.660Z,36.422,-120.9805,1.24,nc,"19km SE of Pinnacles, CA"
2018-01-15T06:20:51.524Z,39.3796,-119.771,-0.2,nn,"13km NW of Virginia City, Nevada"
2018-01-15T06:15:18.760Z,33.4031667,-116.9455,0.08,ci,"9km WSW of Aguanga, CA"
2018-01-15T06:13:45.450Z,33.4108333,-116.9466667,0.41,ci,"8km WSW of Aguanga, CA"
2018-01-15T06:10:40.570Z,33.5825,-116.8136667,0.32,ci,"13km WNW of Anza, CA"
2018-01-15T06:00:08.300Z,19.3388333,-155.2328333,1.53,hv,"10km S of Volcano, Hawaii"
2018-01-15T05:55:22.050Z,34.011,-116.8355,0.84,ci,"10km NNE of Banning, CA"
2018-01-15T05:55:20.230Z,61.6488,-148.4372,0.9,ak,"27km E of Lazy Mountain, Alaska"
2018-01-15T05:46:08.067Z,63.3723,-158.1533,1.1,ak,"136km WNW of McGrath, Alaska"
2018-01-15T05:38:25.147Z,60.0914,-153.7304,2,ak,"70km SW of Redoubt Volcano, Alaska"
2018-01-15T05:36:18.760Z,38.8226667,-122.7816667,1.29,nc,"5km W of Cobb, CA"
2018-01-15T05:29:17.140Z,36.0361667,-117.83,2.48,ci,"11km E of Coso Junction, CA"
2018-01-15T05:27:15.658Z,57.1004,-155.3125,2.1,ak,"94km WSW of Larsen Bay, Alaska"
2018-01-15T05:21:01.530Z,33.5073333,-116.7918333,0.38,ci,"10km NE of Aguanga, CA"
2018-01-15T05:18:38.720Z,37.6668333,-118.857,0.32,nc,"11km ENE of Mammoth Lakes, CA"
2018-01-15T05:17:12.402Z,39.3786,-119.7594,0.1,nn,"12km NW of Virginia City, Nevada"
2018-01-15T05:15:09.208Z,65.3099,-162.7299,1.3,ak,"155km NE of Nome, Alaska"
2018-01-15T05:15:01.850Z,60.4271,-152.4603,1.8,ak,"16km ESE of Redoubt Volcano, Alaska"
2018-01-15T05:13:32.010Z,33.4948333,-116.793,0.54,ci,"9km NE of Aguanga, CA"
2018-01-15T05:02:03.970Z,37.5386667,-118.8016667,0.45,nc,"11km WSW of Toms Place, CA"
2018-01-15T04:58:40.480Z,-21.7092,-68.6419,4.3,us,"89km NNE of Calama, Chile"
2018-01-15T04:56:39.686Z,39.3285,-119.9404,-0.2,nn,"9km NNE of Incline Village, Nevada"
2018-01-15T04:50:43.380Z,37.4751667,-118.8183333,0.95,nc,"16km SW of Toms Place, CA"
2018-01-15T04:50:37.715Z,51.5851,179.3925,1.7,ak,"43km SSW of Semisopochnoi Island, Alaska"
2018-01-15T04:48:29.889Z,39.3278,-119.9506,1.8,nn,"8km NNE of Incline Village, Nevada"
2018-01-15T04:41:40.704Z,39.3319,-119.9471,0.7,nn,"9km NNE of Incline Village, Nevada"
2018-01-15T04:39:19.440Z,33.7935,-116.9841667,1.99,ci,"3km WNW of San Jacinto, CA"
2018-01-15T04:37:38.246Z,37.1531,-115.5389,0.3,nn,"40km SW of Alamo, Nevada"
2018-01-15T04:34:59.150Z,34.845,-118.8988333,1.13,ci,"3km W of Lebec, CA"
2018-01-15T04:32:15.290Z,35.5178333,-118.3615,1.15,ci,"14km ESE of Bodfish, CA"
2018-01-15T04:31:31.264Z,39.0435,-118.8118,1.3,nn,"31km ENE of Yerington, Nevada"
2018-01-15T04:24:38.106Z,51.4146,-176.2812,2.3,ak,"57km SSE of Adak, Alaska"
2018-01-15T04:18:35.630Z,53.9493,-163.0796,3.8,us,"102km SSE of False Pass, Alaska"
2018-01-15T04:15:05.533Z,37.3393,-117.0904,0.3,nn,"42km SSE of Goldfield, Nevada"
2018-01-15T04:07:31.054Z,63.2611,-150.4793,1.5,ak,"77km W of Cantwell, Alaska"
2018-01-15T04:02:30.119Z,62.7672,-148.7661,1.5,ak,"70km S of Cantwell, Alaska"
2018-01-15T04:00:46.540Z,38.8065,-122.823,0.33,nc,"7km WNW of The Geysers, CA"
2018-01-15T03:56:10.581Z,58.8209,-136.9342,2,ak,"83km WNW of Gustavus, Alaska"
2018-01-15T03:45:07.310Z,36.1473333,-117.6061667,1.47,ci,"33km ENE of Coso Junction, CA"
2018-01-15T03:43:42.200Z,38.2,-112.6916667,2.15,uu,Utah
2018-01-15T03:43:11.880Z,33.4958333,-116.7836667,0.39,ci,"10km NE of Aguanga, CA"
2018-01-15T03:39:09.450Z,36.0731667,-120.1546667,1.57,nc,"8km NNW of Avenal, CA"
2018-01-15T03:36:11.638Z,63.1344,-151.4736,1.1,ak,"114km NW of Talkeetna, Alaska"
2018-01-15T03:35:49.620Z,34.2071667,-117.8425,0.79,ci,"8km NNE of Glendora, CA"
2018-01-15T03:35:47.760Z,34.2095,-117.8455,0.6,ci,"8km NNE of Glendora, CA"
2018-01-15T03:28:00.034Z,63.2067,-151.3512,0.7,ak,"117km NNW of Talkeetna, Alaska"
2018-01-15T03:27:54.503Z,60.5593,-143.8652,1.8,ak,"96km NW of Cape Yakataga, Alaska"
2018-01-15T03:26:01.420Z,36.0411667,-120.1733333,1.41,nc,"6km NW of Avenal, CA"
2018-01-15T03:23:24.126Z,39.3769,-119.7437,-0.2,nn,"11km NW of Virginia City, Nevada"
2018-01-15T03:21:52.840Z,34.0096667,-118.3896667,1.37,ci,"1km SSE of Culver City, CA"
2018-01-15T03:19:32.819Z,61.6168,-148.234,2.5,ak,"37km E of Lazy Mountain, Alaska"
2018-01-15T03:18:32.048Z,61.599,-148.2847,1.6,ak,"35km E of Lazy Mountain, Alaska"
2018-01-15T03:16:36.806Z,53.4506,-165.7949,2,ak,"67km SE of Unalaska, Alaska"
2018-01-15T03:12:52.360Z,17.8056,-66.0103,2.78,pr,"25km SSE of Arroyo, Puerto Rico"
2018-01-15T03:11:06.480Z,34.2518333,-116.8793333,0.91,ci,"3km ENE of Big Bear Lake, CA"
2018-01-15T03:08:47.810Z,33.6755,-116.727,0.41,ci,"7km S of Idyllwild, CA"
2018-01-15T03:08:07.739Z,61.6275,-148.222,2.3,ak,"38km E of Lazy Mountain, Alaska"
2018-01-15T03:03:23.900Z,34.2548333,-116.8763333,1.5,ci,"3km WSW of Big Bear City, CA"
2018-01-15T03:03:15.150Z,33.153,-116.4598333,0.75,ci,"14km SW of Borrego Springs, CA"
2018-01-15T03:02:29.706Z,63.5222,-151.0398,1.5,ak,"105km W of Cantwell, Alaska"
2018-01-15T03:00:50.160Z,53.7011,-159.2508,3.4,us,"122km S of Chernabura Island, Alaska"
2018-01-15T02:59:42.485Z,39.3861,-119.7484,0.7,nn,"12km NW of Virginia City, Nevada"
2018-01-15T02:58:50.440Z,38.2562,73.9154,4.5,us,"10km NNW of Murghob, Tajikistan"
2018-01-15T02:53:56.880Z,46.1968333,-122.177,0.6,uw,"38km NNE of Amboy, Washington"
2018-01-15T02:50:35.872Z,67.3808,-160.5543,2,ak,"103km ENE of Kotzebue, Alaska"
2018-01-15T02:49:40.212Z,62.2749,-148.1041,1.7,ak,"66km NE of Sutton-Alpine, Alaska"
2018-01-15T02:44:44.690Z,51.5553,176.1824,3,us,"91km SSE of Buldir Island, Alaska"
2018-01-15T02:44:29.934Z,61.9734,-151.4379,1.4,ak,"77km WNW of Willow, Alaska"
2018-01-15T02:32:11.746Z,60.3123,-153.0011,1.8,ak,"23km SW of Redoubt Volcano, Alaska"
2018-01-15T02:28:34.620Z,-15.2175,167.5127,5.4,us,"51km NE of Luganville, Vanuatu"
2018-01-15T02:28:11.683Z,61.6313,-148.1181,0.9,ak,"42km ESE of Sutton-Alpine, Alaska"
2018-01-15T02:26:16.270Z,53.1027,-164.5413,3.3,us,"140km SE of Akutan, Alaska"
2018-01-15T02:24:40.320Z,18.0795,-66.0965,1.17,pr,"5km S of G. L. Garcia, Puerto Rico"
2018-01-15T02:22:44.500Z,36.0611667,-120.1533333,2.78,nc,"7km NNW of Avenal, CA"
2018-01-15T02:20:31.040Z,37.6115,-118.8318333,0.83,nc,"13km ESE of Mammoth Lakes, CA"
2018-01-15T02:14:14.160Z,65.837,-138.4353,1.4,ak,"171km NE of Eagle Village, Alaska"
2018-01-15T02:02:35.850Z,37.6465,-119.0298333,0.19,nc,"5km WNW of Mammoth Lakes, CA"
2018-01-15T01:48:03.880Z,18.2905,-68.1671,3.25,pr,"69km SE of Boca de Yuma, Dominican Republic"
2018-01-15T01:47:24.593Z,38.6769,-118.835,1.3,nn,"24km NW of Hawthorne, Nevada"
2018-01-15T01:36:42.987Z,62.4961,-149.9209,1.1,ak,"21km NNE of Talkeetna, Alaska"
2018-01-15T01:36:38.440Z,33.5008333,-116.7903333,0.4,ci,"10km NE of Aguanga, CA"
2018-01-15T01:34:14.280Z,36.0573333,-120.1751667,1.43,nc,"7km NW of Avenal, CA"
2018-01-15T01:23:00.015Z,61.6399,-149.7982,1.1,ak,"1km NE of Houston, Alaska"
2018-01-15T01:19:00.215Z,39.3779,-119.7562,0.3,nn,"11km NW of Virginia City, Nevada"
2018-01-15T01:17:54.926Z,63.1352,-151.4614,1.1,ak,"113km NW of Talkeetna, Alaska"
2018-01-15T01:09:44.500Z,37.127,-97.6151667,2,ismpkansas,"10km N of Caldwell, Kansas"
2018-01-15T01:04:11.400Z,38.8018333,-122.8256667,0.68,nc,"7km WNW of The Geysers, CA"
2018-01-15T00:56:57.610Z,38.8021667,-122.8216667,1.47,nc,"6km WNW of The Geysers, CA"
2018-01-15T00:56:28.720Z,38.8026667,-122.8238333,1.53,nc,"6km WNW of The Geysers, CA"
2018-01-15T00:49:24.906Z,39.3857,-119.7476,1.1,nn,"11km NW of Virginia City, Nevada"
2018-01-15T00:48:07.929Z,39.3898,-119.7505,0.6,nn,"12km NW of Virginia City, Nevada"
2018-01-15T00:47:02.371Z,62.0691,-149.8565,1.2,ak,"10km S of Y, Alaska"
2018-01-15T00:44:35.200Z,36.4498,-98.7719,2.7,us,"33km NW of Fairview, Oklahoma"
2018-01-15T00:35:00.182Z,38.3605,-118.9056,0.5,nn,"30km SW of Hawthorne, Nevada"
2018-01-15T00:28:37.173Z,37.3794,-117.1421,0.5,nn,"37km SSE of Goldfield, Nevada"
2018-01-15T00:26:58.510Z,33.4895,-116.7845,0.54,ci,"9km NE of Aguanga, CA"
2018-01-15T00:23:53.400Z,35.3673333,-117.8788333,0.72,ci,"22km W of Johannesburg, CA"
2018-01-15T00:18:24.290Z,38.7843333,-122.7455,1.11,nc,"1km NE of The Geysers, CA"
2018-01-15T00:15:34.050Z,37.2346667,-121.7903333,1.51,nc,"7km SE of Seven Trees, CA"
2018-01-15T00:13:24.510Z,2.6698,128.3822,4.1,us,"112km NNE of Tobelo, Indonesia"
2018-01-14T23:21:56.761Z,60.3076,-153.6132,4.1,ak,"51km WSW of Redoubt Volcano, Alaska"
2018-01-14T23:21:17.467Z,39.389,-119.755,0.4,nn,"12km NW of Virginia City, Nevada"
2018-01-14T23:20:54.441Z,39.3882,-119.7515,0.1,nn,"12km NW of Virginia City, Nevada"
2018-01-14T23:15:09.193Z,58.2263,-155.1875,1.1,ak,"100km ESE of King Salmon, Alaska"
2018-01-14T23:14:18.840Z,34.0386667,-117.1921667,0.88,ci,"2km SSW of Redlands, CA"
2018-01-14T23:05:04.160Z,44.556,-110.5413333,1.58,uu,"25km ENE of Old Faithful Geyser, Wyoming"
2018-01-14T23:03:09.668Z,51.8415,-173.6428,2.4,ak,"54km SE of Atka, Alaska"
2018-01-14T23:02:13.190Z,17.4275,-83.8025,4.2,us,"13km E of Great Swan Island, Honduras"
2018-01-14T22:59:39.297Z,39.3873,-119.7551,0.4,nn,"12km NW of Virginia City, Nevada"
2018-01-14T22:57:05.730Z,34.8205,-116.068,1.98,ci,"14km NE of Ludlow, CA"
2018-01-14T22:49:50.228Z,66.5456,-158.4269,1.8,ak,"79km WSW of Kobuk, Alaska"
2018-01-14T22:48:24.020Z,38.7806664,-122.7458344,1.06,nc,"1km ENE of The Geysers, CA"
2018-01-14T22:41:39.664Z,53.9723,-166.4726,1.8,ak,"10km NNE of Dutch Harbor, Alaska"
2018-01-14T22:30:08.190Z,38.8093338,-122.786499,0.87,nc,"4km NW of The Geysers, CA"
2018-01-14T22:26:47.020Z,33.4801667,-116.792,1.47,ci,"8km ENE of Aguanga, CA"
2018-01-14T22:19:40.340Z,38.8240013,-122.8513336,1.17,nc,"10km WNW of The Geysers, CA"
2018-01-14T22:13:30.020Z,37.4645,-118.8008333,1.17,nc,"15km SW of Toms Place, CA"
2018-01-14T22:12:53.510Z,49.4061667,-120.523,2.05,uw,"5km S of Princeton, Canada"
2018-01-14T22:10:15.850Z,38.8363342,-122.783165,1.05,nc,"5km WNW of Cobb, CA"
2018-01-14T22:01:38.750Z,33.6693333,-116.7503333,0.36,ci,"8km SSW of Idyllwild, CA"
2018-01-14T22:00:05.080Z,38.8143349,-122.8303299,0.56,nc,"8km WNW of The Geysers, CA"
2018-01-14T21:59:48.294Z,39.3819,-119.7476,0.1,nn,"11km NW of Virginia City, Nevada"
2018-01-14T21:54:36.720Z,-4.7989,144.8987,5.5,us,"110km WNW of Madang, Papua New Guinea"
2018-01-14T21:51:45.179Z,38.4015,-118.8994,1.1,nn,"27km WSW of Hawthorne, Nevada"
2018-01-14T21:51:34.387Z,60.4728,-150.8457,1.6,ak,"8km SSW of Sterling, Alaska"
2018-01-14T21:50:55.202Z,39.3864,-119.7551,0.3,nn,"12km NW of Virginia City, Nevada"
2018-01-14T21:46:43.930Z,36.5971,-116.2086,-0.1,nn,"47km NNW of Pahrump, Nevada"
2018-01-14T21:44:47.070Z,1.709,126.0494,4.6,us,"100km ENE of Bitung, Indonesia"
2018-01-14T21:39:13.134Z,37.7768,-116.3677,1.5,nn,"45km S of Warm Springs, Nevada"
2018-01-14T21:27:37.200Z,37.6465,-119.0263333,0.37,nc,"4km WNW of Mammoth Lakes, CA"
2018-01-14T21:26:41.899Z,38.3962,-118.8965,1.1,nn,"27km WSW of Hawthorne, Nevada"
2018-01-14T21:25:22.208Z,38.3973,-118.9002,1.5,nn,"27km WSW of Hawthorne, Nevada"
2018-01-14T21:23:14.870Z,37.6488333,-119.023,0.05,nc,"4km WNW of Mammoth Lakes, CA"
2018-01-14T21:04:04.305Z,39.3787,-119.7483,0.6,nn,"11km NW of Virginia City, Nevada"
2018-01-14T20:53:25.680Z,36.087,-120.6843333,0.93,nc,"21km ENE of San Ardo, CA"
2018-01-14T20:47:14.760Z,46.8438333,-121.7566667,0.47,uw,"27km NNW of Packwood, Washington"
2018-01-14T20:45:56.030Z,34.8233333,-116.0633333,1.41,ci,"14km NE of Ludlow, CA"
2018-01-14T20:29:50.400Z,17.8935,-66.8555,2.03,pr,"10km SSE of Guanica, Puerto Rico"
2018-01-14T20:29:45.240Z,37.5573333,-118.8496667,0.8,nc,"14km SE of Mammoth Lakes, CA"
2018-01-14T20:25:39.180Z,50.6689,-129.757,4.4,us,"165km W of Port Hardy, Canada"
2018-01-14T20:23:16.300Z,39.7366667,-122.8345,1.25,nc,"13km NW of Alder Springs, CA"
2018-01-14T20:21:52.705Z,39.3854,-119.7519,0.2,nn,"12km NW of Virginia City, Nevada"
2018-01-14T20:20:29.120Z,-14.284,173.7534,4.8,us,Fiji region
2018-01-14T20:20:10.160Z,18.2723,-67.1808,1.95,pr,"1km SSE of La Playa, Puerto Rico"
2018-01-14T20:19:12.660Z,53.0871,-164.518,2.8,us,"143km SE of Akutan, Alaska"
2018-01-14T20:11:56.300Z,39.7631667,-123.6778333,1.42,nc,"12km ENE of Rockport, CA"
2018-01-14T20:08:22.170Z,18.1958,-68.1951,2.99,pr,"70km SE of Boca de Yuma, Dominican Republic"
2018-01-14T20:08:05.313Z,61.7808,-149.844,1.4,ak,"10km ENE of Willow, Alaska"
2018-01-14T20:06:54.498Z,39.0835,-118.153,1.5,nn,"31km NW of Gabbs, Nevada"
2018-01-14T20:06:27.201Z,39.3862,-119.7545,0,nn,"12km NW of Virginia City, Nevada"
2018-01-14T20:02:07.560Z,36.5218333,-121.1065,0.75,nc,"4km ESE of Pinnacles, CA"
2018-01-14T19:57:10.620Z,19.41,-155.6403333,1.84,hv,"24km ESE of Honaunau-Napoopoo, Hawaii"
2018-01-14T19:56:11.650Z,34.8168333,-116.0733333,3.71,ci,"13km NE of Ludlow, CA"
2018-01-14T19:48:55.090Z,25.05,123.841,4.6,us,"84km NNW of Ishigaki, Japan"
2018-01-14T19:47:06.700Z,18.0885,-67.188,1.48,pr,"1km N of Puerto Real, Puerto Rico"
2018-01-14T19:46:21.040Z,17.1631,-85.7054,4.4,us,"80km N of Savannah Bight, Honduras"
2018-01-14T19:44:59.130Z,37.6018333,-119.0153333,0.11,nc,"5km SW of Mammoth Lakes, CA"
2018-01-14T19:41:53.250Z,25.0774,123.7172,4.7,us,"92km NNW of Ishigaki, Japan"
2018-01-14T19:23:24.540Z,19.0561,-66.5863,2.94,pr,"66km NNE of Arecibo, Puerto Rico"
2018-01-14T19:21:01.740Z,38.8358333,-122.8248333,1.28,nc,"9km NW of The Geysers, CA"
2018-01-14T19:18:34.658Z,66.3216,-135.7345,1.9,ak,"130km SSW of Fort McPherson, Canada"
2018-01-14T19:16:59.830Z,37.6481667,-119.0261667,0.06,nc,"4km WNW of Mammoth Lakes, CA"
2018-01-14T19:15:35.860Z,39.3803,-119.7459,1.1,nn,"11km NW of Virginia City, Nevada"
2018-01-14T19:10:55.360Z,50.6352,-129.8273,4.5,us,"170km W of Port Hardy, Canada"
2018-01-14T19:07:47.640Z,60.2334,-152.8508,1.7,ak,"28km SSW of Redoubt Volcano, Alaska"
2018-01-14T19:01:41.871Z,60.8529,-147.1246,2.3,ak,"52km SW of Valdez, Alaska"
2018-01-14T18:54:04.660Z,50.6958,-129.8531,4.5,us,"171km W of Port Hardy, Canada"
2018-01-14T18:52:05.200Z,48.1325,-114.2164,3,us,"5km N of Somers, Montana"
2018-01-14T18:50:16.350Z,38.7943344,-122.7286682,1.08,nc,"3km NE of The Geysers, CA"
2018-01-14T18:48:51.240Z,48.0611,-114.157,2.7,us,"5km ESE of Somers, Montana"
2018-01-14T18:47:17.114Z,38.4062,-118.9051,1,nn,"27km WSW of Hawthorne, Nevada"
2018-01-14T18:43:11.630Z,61.9383,-148.898,1.2,ak,"16km N of Sutton-Alpine, Alaska"
2018-01-14T18:35:52.939Z,38.4078,-118.9097,0.9,nn,"28km WSW of Hawthorne, Nevada"
2018-01-14T18:25:53.880Z,37.6545,-118.8508333,0.48,nc,"11km E of Mammoth Lakes, CA"
2018-01-14T18:21:13.299Z,67.1854,-146.1704,1.5,ak,"79km NNW of Fort Yukon, Alaska"
2018-01-14T18:16:20.288Z,53.0715,-164.5351,2.7,ak,"144km SE of Akutan, Alaska"
2018-01-14T18:13:39.012Z,63.256,-150.4824,1.8,ak,"78km W of Cantwell, Alaska"
2018-01-14T18:13:05.580Z,-32.7136,-179.9964,4.6,us,"175km SW of L'Esperance Rock, New Zealand"
2018-01-14T18:11:09.360Z,38.8183327,-122.7941666,0.51,nc,"6km NW of The Geysers, CA"
2018-01-14T18:10:39.695Z,36.5956,-116.2038,0.3,nn,"47km NNW of Pahrump, Nevada"
2018-01-14T18:07:07.420Z,64.7006,-164.3777,1.7,ak,"54km ENE of Nome, Alaska"
2018-01-14T18:05:25.117Z,39.3889,-119.7563,-0.1,nn,"12km NW of Virginia City, Nevada"
2018-01-14T18:00:53.215Z,59.0191,-153.1691,1.9,ak,"113km SW of Anchor Point, Alaska"
2018-01-14T18:00:13.357Z,56.9227,-158.4394,2.5,ak,"76km NNE of Chignik Lake, Alaska"
2018-01-14T17:59:34.720Z,33.9345,-116.7245,0.77,ci,"6km ENE of Cabazon, CA"
2018-01-14T17:51:25.172Z,36.92,-116.1671,0,nn,"52km E of Beatty, Nevada"
